상호명,상권업종대분류명,상권업종중분류명,상권업종소분류명,시도명,시군구명,행정동명,법정동명,도로명주소,경도,위도
민주네김밥,음식,기타 간이,김밥/만두/분식,서울특별시,서대문구,신촌동,창천동,서울특별시 서대문구 신촌로11길 35,126.933227378043,37.5582622441659
대호,음식,주점,요리 주점,서울특별시,서대문구,북아현동,북아현동,서울특별시 서대문구 신촌로 229,126.951281382471,37.5573607643317
히브루스김정민점,음식,비알코올 ,카페,서울특별시,마포구,대흥동,노고산동,서울특별시 마포구 신촌로20길 19,126.938521521969,37.5544715307918
이백장돈가스,음식,일식,일식 카레/돈가스/덮밥,서울특별시,서대문구,신촌동,창천동,서울특별시 서대문구 신촌로 51,126.932260940735,37.5569830423763
스키당,음식,일식,일식 회/초밥,서울특별시,마포구,대흥동,대흥동,서울특별시 마포구 백범로20길 12,126.943931835064,37.5464196866307
모이라마켓,음식,비알코올 ,카페,서울특별시,서대문구,신촌동,창천동,서울특별시 서대문구 신촌로 51,126.932260940735,37.5569830423763
맘스터치대흥역점,음식,기타 간이,버거,서울특별시,마포구,대흥동,대흥동,서울특별시 마포구 백범로 99,126.942520225588,37.5478126778741
더귀여워,음식,비알코올 ,카페,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로17길 15,126.92209539996,37.5500427728585
밀랑스,음식,비알코올 ,카페,서울특별시,마포구,대흥동,대흥동,서울특별시 마포구 대흥로28길 5,126.946329033666,37.5553974543409
셔우드,음식,서양식,경양식,서울특별시,마포구,서교동,동교동,서울특별시 마포구 와우산로37길 11,126.930191818616,37.556045251604
우주정거장,음식,주점,요리 주점,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로29길 16,126.92900697071,37.5550073246529
고향칼국수,음식,한식,국수/칼국수,서울특별시,마포구,공덕동,신공덕동,서울특별시 마포구 백범로 199,126.95287979555,37.5434268216899
포쓰리,음식,동남아시아,베트남식 전문,서울특별시,마포구,서강동,창전동,서울특별시 마포구 와우산로26길 9-19,126.927246629585,37.5530631187782
파파존스,음식,기타 간이,버거,서울특별시,마포구,염리동,염리동,서울특별시 마포구 백범로 115,126.944114406185,37.5471151216295
백룸,음식,주점,요리 주점,서울특별시,용산구,원효로1동,원효로1가,서울특별시 용산구 백범로87길 54,126.969557266821,37.5394918062124
카우프로스터스,음식,비알코올 ,카페,서울특별시,마포구,대흥동,신수동,서울특별시 마포구 백범로 36-1,126.937137383894,37.5515216869276
이디아커피신촌그랑,음식,비알코올 ,카페,서울특별시,마포구,대흥동,대흥동,서울특별시 마포구 대흥로 175,126.943506660828,37.5556966072799
리김밥,음식,기타 간이,김밥/만두/분식,서울특별시,마포구,서교동,노고산동,서울특별시 마포구 신촌로16길 29,126.934644530444,37.5541212472597
다모토리7,음식,주점,일반 유흥 주점,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로 65,126.922837169648,37.5504009478063
지니,음식,비알코올 ,카페,서울특별시,서대문구,신촌동,대현동,서울특별시 서대문구 신촌역로 7,126.942487383421,37.5573453962082
강명수아저씨네,음식,한식,백반/한정식,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로32길 5-2,126.930638453298,37.5548869567584
밤,음식,비알코올 ,카페,서울특별시,마포구,신수동,신수동,서울특별시 마포구 광성로4길 21-9,126.93824612887,37.5491529146114
잭슨빌피자,음식,기타 간이,피자,서울특별시,서대문구,신촌동,창천동,서울특별시 서대문구 신촌로 73,126.934500325448,37.5563004624862
마니마니톡톡,음식,서양식,경양식,서울특별시,마포구,신수동,신수동,서울특별시 마포구 광성로4길 21-9,126.93824612887,37.5491529146114
카페뚜또,음식,비알코올 ,카페,서울특별시,마포구,공덕동,신공덕동,서울특별시 마포구 백범로 205,126.954115220636,37.5440955322874
러빈허,음식,기타 간이,그 외 기타 간이 음식점,서울특별시,마포구,서교동,동교동,서울특별시 마포구 신촌로6길 22,126.929779142241,37.5564109377077
순이네떡.튀.순,음식,기타 간이,김밥/만두/분식,서울특별시,마포구,대흥동,신수동,서울특별시 마포구 백범로 68,126.93910904208,37.548953431598
육층,음식,주점,요리 주점,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로21길 4,126.923709899252,37.5526705158709
와당김밥,음식,기타 간이,김밥/만두/분식,서울특별시,마포구,아현동,아현동,서울특별시 마포구 신촌로34길 37,126.955029260122,37.5556279548372
공덕로스터리,음식,비알코올 ,카페,서울특별시,마포구,아현동,공덕동,서울특별시 마포구 백범로31길 7,126.948679005411,37.5452186111812
칠백식당,음식,한식,돼지고기 구이/찜,서울특별시,마포구,서교동,동교동,서울특별시 마포구 신촌로4길 22-6,126.928026070548,37.5571158650126
봉쥬르마카롱,음식,기타 간이,빵/도넛,서울특별시,마포구,신수동,신수동,서울특별시 마포구 광성로 31,126.936457822642,37.5499657776213
99밀크티,음식,비알코올 ,카페,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로29가길 79,126.925155294995,37.553683836727
행복한식당,음식,한식,백반/한정식,서울특별시,마포구,아현동,아현동,서울특별시 마포구 신촌로28가길 19,126.950871883368,37.5566993663972
샵교곱창42,음식,한식,곱창 전골/구이,서울특별시,마포구,대흥동,신수동,서울특별시 마포구 백범로 52,126.938062336238,37.5501424068191
이웃집사천요리점,음식,중식,중국집,서울특별시,마포구,서교동,노고산동,서울특별시 마포구 신촌로12나길 24,126.933759190615,37.5550953888001
클로드커피,음식,비알코올 ,카페,서울특별시,마포구,대흥동,대흥동,서울특별시 마포구 백범로16안길 21,126.943230045709,37.5464314286171
수더분,음식,기타 간이,빵/도넛,서울특별시,마포구,염리동,공덕동,서울특별시 마포구 백범로 152,126.948244432259,37.544737188609
은행골홍대상수점,음식,일식,일식 회/초밥,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로15길 34,126.921485507506,37.5491722053069
밥스바비,음식,기타 간이,피자,서울특별시,마포구,서강동,상수동,서울특별시 마포구 와우산로3길 8,126.922433800702,37.5461894104577
왕노가리치킨,음식,기타 간이,치킨,서울특별시,마포구,신수동,대흥동,서울특별시 마포구 대흥로 57,126.939776437998,37.5457787499653
지디스트릿임디야,음식,주점,요리 주점,서울특별시,마포구,아현동,공덕동,서울특별시 마포구 백범로 170,126.949246587895,37.5442865791136
라멘81,음식,일식,일식 면 요리,서울특별시,서대문구,신촌동,대현동,서울특별시 서대문구 신촌역로 16,126.943156461968,37.5580541986301
르솔레일,음식,비알코올 ,카페,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로 162-14,126.93105638478,37.5549448037112
이플로네의하루,음식,서양식,경양식,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로29라길 21,126.926904073044,37.5548530744498
전국3대치킨오성통닭마포,음식,기타 간이,치킨,서울특별시,서대문구,신촌동,창천동,서울특별시 서대문구 신촌로 31,126.930167989496,37.5577119583954
커피브레이크,음식,비알코올 ,카페,서울특별시,마포구,대흥동,신수동,서울특별시 마포구 백범로 29,126.937694863348,37.5521123804054
카츠오모이,음식,일식,일식 카레/돈가스/덮밥,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로 162-14,126.93105638478,37.5549448037112
마찐가푸드,음식,한식,백반/한정식,서울특별시,마포구,대흥동,노고산동,서울특별시 마포구 백범로1길 8-9,126.937793380823,37.5539423788746
도나파스텔,음식,기타 간이,빵/도넛,서울특별시,서대문구,신촌동,대현동,서울특별시 서대문구 신촌역로 16,126.943156461968,37.5580541986301
불나방,음식,주점,요리 주점,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로29길 4-26,126.929583974512,37.5550215676908
208도씨,음식,비알코올 ,카페,서울특별시,마포구,서강동,상수동,서울특별시 마포구 와우산로3안길 41,126.920887952324,37.5466618545469
젬블리스,음식,비알코올 ,카페,서울특별시,마포구,신수동,신수동,서울특별시 마포구 광성로 17,126.935503212947,37.5502455080963
모크,음식,비알코올 ,카페,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로17길 19-17,126.921595156959,37.5494164875679
동막역,음식,서양식,경양식,서울특별시,마포구,대흥동,대흥동,서울특별시 마포구 백범로16안길 33,126.943899415093,37.5463112716351
와인로그,음식,주점,요리 주점,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로21길 36-8,126.92204567627,37.5527093958266
포에트,음식,비알코올 ,카페,서울특별시,마포구,서강동,상수동,서울특별시 마포구 와우산로14길 12,126.923723025919,37.5501837661778
혼밥대왕,음식,한식,백반/한정식,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로29가길 79,126.925155294995,37.553683836727
스타양고기,음식,중식,중국집,서울특별시,마포구,서교동,노고산동,서울특별시 마포구 신촌로12다길 29,126.934161294062,37.5546755306909
김밥사랑,음식,기타 간이,김밥/만두/분식,서울특별시,마포구,염리동,염리동,서울특별시 마포구 대흥로30길 12,126.946735822385,37.5562480622452
돈까스대왕전,음식,서양식,경양식,서울특별시,서대문구,신촌동,대현동,서울특별시 서대문구 신촌로 155,126.943228823787,37.5569375565022
와인집,음식,주점,요리 주점,서울특별시,용산구,원효로1동,원효로1가,서울특별시 용산구 백범로90라길 45,126.969561730345,37.5391674690117
아임복,음식,한식,백반/한정식,서울특별시,용산구,효창동,효창동,서울특별시 용산구 백범로 313,126.962963885014,37.5392358564137
리틀동키,음식,서양식,경양식,서울특별시,용산구,원효로1동,원효로1가,서울특별시 용산구 백범로87길 40,126.968930127015,37.5390177886157
그라찌에서강대점,음식,비알코올 ,카페,서울특별시,마포구,대흥동,신수동,서울특별시 마포구 백범로 35,126.943045399174,37.5514936288891
업스테어,음식,주점,요리 주점,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로19길 5,126.922826796685,37.5511216848938
감성타코,음식,서양식,기타 서양식 음식점,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로21길 20-11,126.922678202473,37.5527962625554
어텀,음식,서양식,경양식,서울특별시,용산구,원효로1동,원효로2가,서울특별시 용산구 백범로 326-1,126.965106619873,37.5381193385429
달다루,음식,기타 간이,빵/도넛,서울특별시,마포구,서교동,노고산동,서울특별시 마포구 신촌로14길 17,126.933666092199,37.5552747559712
김광석신촌칼국수,음식,한식,국수/칼국수,서울특별시,마포구,대흥동,노고산동,서울특별시 마포구 신촌로 124,126.939432602944,37.5556690914578
베트남쌀국수포엔띠우,음식,동남아시아,베트남식 전문,서울특별시,마포구,신수동,신수동,서울특별시 마포구 광성로4길 11-10,126.937959534835,37.5494116390114
비전,음식,비알코올 ,카페,서울특별시,서대문구,신촌동,대현동,서울특별시 서대문구 신촌역로 16,126.943156461968,37.5580541986301
그남자의볶음밥,음식,한식,백반/한정식,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로23길 43,126.923452994774,37.5547946263577
